show_id,type,title,country,date_added,release_year,rating,description,genre1,genre2,genre3,duration_numeric
s2714,Movie,Sol Levante,Japan,2/4/2020,2020,TV-14,A young warrior and her familiar search for the sacred place said to fulfill wishes. It's best not to anger the ancient guardians and spirits.,Action & Adventure, Anime Features, International Movies,5
s2715,Movie,Violet Evergarden: Eternity and the Auto Memory Doll,Japan,2/4/2020,2019,TV-PG,A lonely young woman feels trapped at her all girls' school. But metal hands and heartfelt letters warm her heart when Violet becomes her tutor.,Anime Features, International Movies, Sci-Fi & Fantasy,91
s2716,Movie,Agneepath,India,1/4/2020,1990,TV-14,"A boy grows up to become a gangster in pursuit of the mobster who killed his innocent father, but revenge and reparation may come at great costs.",Dramas, International Movies, Sci-Fi & Fantasy,174
s2717,Movie,Brothers,"India, United States",1/4/2020,2015,TV-14,"After a troubled past with their alcoholic father, two estranged brothers prepare to face each other again as rivals in a street fighting tournament.",Action & Adventure, Dramas, International Movies,155
s2718,Movie,Chhota Bheem and the Curse of Damyaan,India,1/4/2020,2012,TV-Y7,An evil demon who traded his freedom for immortality lures Chhota Bheem and his friends to the city of Sonapur with tales of hidden treasure.,Children & Family Movies, Dramas, International Movies,87
s2719,TV Show,Community,United States,1/4/2020,2015,TV-14,"When his degree is found bogus, lawyer Jeff Winger is sent back to college, where he meets students and teachers with credentials as dubious as his.",TV Comedies, Dramas, International Movies,4500
s2720,Movie,David Batra: Elefanten i rummet,Sweden,1/4/2020,2020,TV-MA,Swedish comedian David Batra gets personal as he playfully details the perks and pitfalls of being married to a recently resigned political leader.,Stand-Up Comedy, Dramas, International Movies,77
s2721,Movie,Dostana,"India, United States",1/4/2020,2008,TV-14,"To win over a landlady who only accepts women as tenants, two men pose as a couple – but the jig may be up when they both fall for their flatmate.",Comedies, Dramas, International Movies,142
s2722,Movie,Duniya,India,1/4/2020,1984,TV-14,"A lawyer defends his childhood friend – and girlfriend's brother – in a murder case, unaware of his own deep connection to the attorney he’s up against.",Action & Adventure, Dramas, International Movies,170
s2723,Movie,Duplicate,India,1/4/2020,1998,TV-14,"Hilarious mix-ups and deadly encounters ensue when a convict seeks to escape authorities by assuming the identity of his doppelgänger, a perky chef.",Comedies, Dramas, International Movies,165
s2724,Movie,Friendship,India,1/4/2020,1980,TV-14,"Best friends since childhood, a righteous cop and a lawyer who represents criminals in court become rivals when they fall for the same woman.",Action & Adventure, Dramas, International Movies,161
s2725,Movie,Gori Tere Pyaar Mein,India,1/4/2020,2013,TV-14,"Sriram is concerned only with spending money, until he meets Dia, a principled activist. Now he's determined to prove himself worthy of her affection.",Comedies, Dramas, International Movies,144
s2726,Movie,Gumrah,India,1/4/2020,1993,TV-14,"Jailed for drug trafficking while searching for the dad she's never met, a singer gets unlikely support from a crook whose love she has long rejected.",Action & Adventure, Dramas, International Movies,149
s2727,Movie,Hasee Toh Phasee,India,1/4/2020,2014,TV-14,"Nikhil is tasked with keeping his fiancée's troublemaking sister, Meeta, from ruining his wedding. But in the process, the two become inseparable.",Comedies, Dramas, International Movies,135
s2728,TV Show,How to Fix a Drug Scandal,United States,1/4/2020,2020,TV-MA,"Two drug lab chemists' shocking crimes cripple a state's judicial system and blur the lines of justice for lawyers, officials and thousands of inmates.",Crime TV Shows, Docuseries, International Movies,750
s2729,Movie,Humpty Sharma Ki Dulhania,India,1/4/2020,2014,TV-14,A small-town girl heads to Delhi to find a designer outfit for the wedding her orthodox father has arranged for her but ends up finding love instead.,Comedies, International Movies, Romantic Movies,131
s2730,Movie,Kaal,India,1/4/2020,2005,TV-14,"Trapped in a national park, a tiger expert and a group of hunters turn to an enigmatic local for help when they mysteriously begin to die one by one.",Horror Movies, International Movies, Thrillers,126
s2731,Movie,Kabhi Alvida Naa Kehna,India,1/4/2020,2006,TV-14,"Unhappy in their respective marriages, an ex-footballer and a teacher find true love in each other, but guilt, jealousy and tragedy cloud their affair.",Dramas, International Movies, Romantic Movies,192
s2732,Movie,Kabhi Khushi Kabhie Gham,India,1/4/2020,2001,TV-14,"Years after his father disowns his adopted brother for marrying a woman of lower social standing, a young man goes on a mission to reunite his family.",Dramas, International Movies, Romantic Movies,209
s2733,Movie,Kal Ho Naa Ho,India,1/4/2020,2003,TV-14,An uptight MBA student falls for the charismatic new neighbor who charms her troubled family – but he has a secret that forces him to push her away.,Comedies, Dramas, International Movies,187
s2734,Movie,Kapoor & Sons,India,1/4/2020,2016,TV-14,"Returning home to visit their ill grandfather, two estranged brothers must confront their unresolved rivalry while their parents’ marriage frays.",Comedies, Dramas, International Movies,138
s2735,Movie,Kuch Kuch Hota Hai,India,1/4/2020,1998,TV-14,"Per her mother’s last wish, a girl sets out to reunite her father with the college best friend who loved him – only to discover the woman is engaged.",Comedies, Dramas, International Movies,185
s2736,Movie,Magnificent,India,1/4/2020,2015,TV-14,An industrialist's daughter is forced to marry a rich heir by her greedy grandmother as her adopted sister bonds with the charismatic wedding planner.,Comedies, International Movies, Romantic Movies,143
s2737,TV Show,Man Like Mobeen,United Kingdom,1/4/2020,2020,TV-MA,"Mobeen is trying to be a good friend, follow the faith and raise his teenage sister. Yet his past – and everyday life – complicates matters.",British TV Shows, International TV Shows, TV Comedies,2250
s2738,Movie,Mighty Raju Rio Calling,India,1/4/2020,2014,TV-Y7,"Mighty Raju preps for a new adventure in Rio de Janeiro, where he goes toe-to-toe with rival soccer players, faces capoeira fighters and more.",Children & Family Movies, Sports Movies, TV Comedies,97
s2739,Movie,Muqaddar ka Faisla,India,1/4/2020,1987,TV-14,God-fearing Pandit Krishna Kant loses everything and turns to a life of crime after his landlord tries to rape his wife and tears his family apart.,Action & Adventure, Comedies, Dramas,172
s2740,TV Show,Pokémon the Series,India,1/4/2020,2019,TV-Y7,"Ash and his Pikachu travel to the Alola region with his mother and enroll in the Pokémon school, where they confront the nefarious Team Skull.",Anime Series, Kids' TV, Dramas,2250
s2741,TV Show,Saint Seiya,Japan,1/4/2020,1986,TV-14,A band of young warriors in magical armor vow to defend the reincarnation of Greek goddess Athena against evil forces and to return her to the throne.,Anime Series, Kids' TV, Dramas,4500
s2742,Movie,SETHUM AAYIRAM PON,India,1/4/2020,2020,TV-MA,"Meeting after many years, a makeup artist and her grandmother revisit tensions from an old family feud that still hang heavy between them.",Dramas, Independent Movies, International Movies,103
s2743,TV Show,Sunderland 'Til I Die,United Kingdom,1/4/2020,2020,TV-MA,This docuseries follows English soccer club Sunderland through the 2017-18 season as they try to bounce back after relegation from the Premier League.,British TV Shows, Docuseries, International TV Shows,1500
s2744,TV Show,The Iliza Shlesinger Sketch Show,United States,1/4/2020,2020,TV-MA,"From the mind of comedian Iliza Shlesinger comes a fun, irreverent mix of kooky characters, sly social commentary and pop culture gags.",TV Comedies, Docuseries, International TV Shows,750
s2745,Movie,The Little Vampire,"Netherlands, Germany, Denmark, United Kingdom",1/4/2020,2017,TV-G,An American kid obsessed with the undead befriends and offers to help a young vampire whose family is being targeted by a merciless vampire hunter.,Children & Family Movies, Docuseries, International TV Shows,83
s2746,Movie,The Runaways,United States,1/4/2020,2010,R,"This biopic charts the rise of the rebellious California girls who formed the 1970s rock group the Runaways, paving the way for future girl musicians.",Dramas, Independent Movies, Music & Musicals,107
s2747,TV Show,The Windsors,United Kingdom,1/4/2020,2020,TV-MA,The all-too-public trials and tribulations of England's royal family are reimagined as an over-the-top comedic soap opera.,British TV Shows, International TV Shows, TV Comedies,2250
s2748,Movie,Ungli,India,1/4/2020,2014,TV-14,"An undercover cop finds himself in a strange position after infiltrating a ""gang"" that pulls wildly popular pranks on corrupt officials in Mumbai.",Comedies, Dramas, International Movies,114
s2749,TV Show,Well-Intended Love,China,1/4/2020,2020,TV-14,"To secure a bone marrow donation, an actress diagnosed with leukemia makes a marriage pact with a young CEO – but love and secrets get in the way.",International TV Shows, Romantic TV Shows, TV Comedies,1500
s2750,Movie,Wildling,United States,1/4/2020,2018,R,"Confined to an attic for years by a man claiming to be her protector, teenage Anna is liberated and begins learning the rest of her terrifying story.",Horror Movies, Independent Movies, Sci-Fi & Fantasy,93
s2751,Movie,A truthful Mother,India,31-03-2020,2020,TV-Y7,"Facing a drought, a hungry tiger and a noble cow have an extraordinary encounter in this fable based on a children’s book and a Kannada folk song.",Children & Family Movies, Independent Movies, Sci-Fi & Fantasy,85
s2752,TV Show,Akbar Birbal,India,31-03-2020,2019,TV-G,"From battles of wit to fights for justice, Emperor Akbar and his trusty advisor Birbal display their unique bond through adventures in Mughal-era India.",Kids' TV, TV Comedies, TV Dramas,750
s2753,TV Show,Bal Ganesh,India,31-03-2020,2019,TV-Y7,"Watch Ganesh destroy demons, disarm invaders and defeat dacoits in this series based on the mythological Hindu elephant god’s childhood.",Kids' TV, TV Comedies, TV Dramas,750
s2754,Movie,Dave Chappelle: The Kennedy Center Mark Twain Prize for American Humor,United States,31-03-2020,2020,TV-MA,"Dave Chappelle is awarded the prestigious Mark Twain Prize for American Humor in a star-studded ceremony from the Kennedy Center in Washington, D.C.",Stand-Up Comedy, TV Comedies, TV Dramas,85
s2755,Movie,Greater,United States,31-03-2020,2016,PG,Faith and determination transform a talentless football player at the University of Arkansas into an All-American in this inspiring true story.,Children & Family Movies, Dramas, Sports Movies,131
s2756,Movie,Indian Horse,Canada,31-03-2020,2017,TV-MA,"Stripped of his heritage at a residential school, an indigenous student finds refuge on the rink when he discovers a passion for hockey.",Dramas, Independent Movies, Sports Movies,101
s2757,Movie,Paharganj,India,31-03-2020,2019,TV-MA,"In the underbelly of a Delhi neighborhood, a woman’s search for her missing lover collides with drugs, death and a coach grappling with his demons.",Dramas, Independent Movies, International Movies,107
s2758,Movie,Pretty Little Stalker,United States,31-03-2020,2018,TV-14,"When a self-help writer's advice goes wrong, she finds herself in the crosshairs of an obsessive young woman with a thirst for vengeance.",Thrillers, Independent Movies, International Movies,84
